ComponenteCurricular;Eixo;UTE;SABER;APR
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza.";"Exercer os fundamentos básicos da cidadania e democracia."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza.";"Identificar e considerar como positivas as diferenças em relação às sexualidades e às expressões de gênero."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza.";"Respeitar as diferenças relacionadas à sexualidade e às expressões de gênero."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza.";"Desconstruir ideias preconceituosas a respeito das diferenças em relação à sexualidade para que não haja comportamentos discriminatórios."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Posicionar-se contra situações de contato físico sem consentimento, reconhecendo e prevenindo-se contra o abuso sexual."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Perceber a existência do racismo e das desigualdades sociais e sensibilizar-se."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Compreender que fomos e somos marcados historicamente pelo racismo e pelas desigualdades sociais."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Posicionar-se contra as discriminações raciais e desigualdades interseccionais."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Identificar e apontar visões estereotipadas sobre migrantes, imigrantes e diferentes povos (ciganos, africanos, indígenas, asiáticos, entre outros)."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Reconhecer e compreender a história dos diferentes povos e grupos étnicos."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Valorizar a cultura dos diferentes povos e grupos étnicos."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Posicionar-se contra toda a forma de xenofobia."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Identificar características próprias de cada tempo de vida (infância, adolescência, idade adulta e terceira idade)."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Conhecer características próprias de cada tempo de vida (infância, adolescência, idade adulta e terceira idade)."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Valorizar características próprias de cada tempo de vida (infância, adolescência, idade adulta e terceira idade)."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Interagir com outras pessoas visando ampliar seu repertório."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Interagir de diferentes formas (inclusiva, cooperativa, colaborativa, solidária e competitiva)."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Respeitar todas as pessoas que compõem o ambiente escolar, tais como funcionários, professores, gestores, colegas, pais."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Valorizar todas as pessoas que compõem o ambiente escolar, tais como funcionários, professores, gestores, colegas e pais."
"Cultura de Paz";"O educando — Cultura de Paz e Educação em Direitos Humanos";"INTERAÇÃO SOCIAL E EMPATIA";"Exercitar a empatia, o diálogo, a resolução de conflitos e a cooperação, fazendo-se respeitar, e promovendo respeito ao outro e aos direitos humanos com acolhimento e valorização da diversidade de indivíduos e de grupos sociais, seus saberes, identidades, culturas e potencialidades, sem preconceito de qualquer natureza. (continuação) Identificar as diferentes demonstrações de afeto. Reconhecer a importância do consentimento mútuo para as trocas afetivas (toques, apertos de mão, abraços, beijos) correspondentes aos diferentes tempos da vida, esclarecendo e prevenindo o abuso sexual.";"Identificar as diferenças culturais expressas por meio dos diferentes simbolismos religiosos4 ."
